Employee ID,Training Program Name,Training Date,Training Duration,training_hours,Training Type,Training Outcome,Department,Job Title,Supervisor,Location,Trainer,Training Cost
1025,Development,2023-06-27,2,16,External,Incomplete,Operations,Representative,Timothy Smith,South Amyville,Angela Booker,269.04
1608,Leadership Development,2023-09-12,2,16,External,Failed,HR,Representative,Allison Hood,Johnstonmouth,Jeffrey Avila,898.72
2830,Conflict Management,2023-01-19,5,40,External,Completed,HR,Representative,Andrew Swanson,Lake Dakota,Sharon Jones,739.75
2661,Leadership Development,2023-01-18,4,32,External,Incomplete,Marketing,Analyst,Michelle Elliott MD,South Juliabury,Linda Taylor,215.66
1799,Communication Skills,2023-05-07,5,40,External,Completed,Marketing,Engineer,Jacob Perez,North Tara,Mary Gray,375.38
2065,Product Training,2023-09-04,3,24,Internal,Incomplete,Sales,Engineer,Marie Parker,Jenniferstad,Susan Stevens,779.26
1925,Data Visualization Training,2023-06-12,4,32,Internal,Passed,IT,Specialist,Bradley Mcintyre,Port Stephanieberg,Jason Petersen,299.14
1876,Leadership Development,2023-05-05,1,8,Internal,Passed,Marketing,Representative,Douglas Benson,North David,Edward Buckley,318.06
1133,Customer Service,2022-10-11,3,24,Internal,Incomplete,Marketing,Analyst,Rebecca Martinez,Davidport,Nicole Perkins,758.57
1199,Email Management,2023-02-22,3,24,Internal,Completed,Operations,Specialist,Keith Gonzalez,Josephbury,Felicia Torres,786.23
1890,Customer Service,2023-07-25,2,16,External,Passed,Marketing,Manager,Michael Williams,Port Michele,Zachary Le,648.52
1006,Data Visualization Training,2023-02-02,2,16,Internal,Incomplete,Marketing,Engineer,Elaine Jordan,East Chelsea,Brenda Peters,831.18
1747,Technical Skills,2023-07-25,2,16,External,Completed,HR,Manager,William Wilson,West Joshua,Nicolas Fuentes,469.4
1956,Power BI,2023-01-28,2,16,Internal,Passed,Finance,Representative,Johnny Walker,Mathisfort,Lisa Day,593.14
2920,Advanced Presentation Skills,2023-09-17,3,24,External,Passed,IT,Engineer,Joseph Stone,North Matthew,Michelle Walker,391.55
2708,Development,2023-05-17,4,32,External,Completed,HR,Manager,Mark Frye,Sanchezberg,Bradley Gentry,883.91
1893,Project Management,2023-09-25,5,40,Internal,Completed,Finance,Representative,Blake Morales,Samanthaside,Erica Davis,885.75
1962,Project Management,2023-09-19,2,16,External,Completed,HR,Representative,Joshua Rodriguez,East Lisa,Kimberly Durham,489.22
1729,Communication Skills,2022-10-18,4,32,Internal,Failed,IT,Manager,Jennifer Johnson,Armstrongtown,Lee Powell,564.88
1944,Conflict Management,2023-06-13,3,24,External,Passed,Operations,Representative,Bethany Brown,West William,Brandi Dixon,392.38
1234,Email Management,2023-01-20,3,24,Internal,Passed,Sales,Manager,Tim Thomas,New Sarah,Emily Chandler,682.58
2513,Communication Skills,2023-01-31,5,40,Internal,Incomplete,HR,Specialist,Sara Duke,South Edwinberg,Michael Evans,849.72
1085,Development,2022-12-16,1,8,Internal,Failed,HR,Manager,Alyssa Buchanan,North David,Angela King,348.31
1634,Customer Service,2022-12-07,3,24,External,Incomplete,Operations,Specialist,Anthony Martinez,Lake Amy,Maria Coffey,206.09
2389,Conflict Management,2023-02-22,5,40,Internal,Failed,IT,Analyst,Kari Jones,Hillburgh,Troy Molina,153.23
2119,Leadership Development,2023-06-01,3,24,External,Completed,Sales,Engineer,Brandon Bradford,North Peterport,Tammy Sanchez,942.48
2824,Communication Skills,2022-11-08,5,40,External,Passed,IT,Specialist,Crystal Peters,Hughesside,Renee Martinez,247.43
2965,Customer Service,2022-10-26,1,8,Internal,Failed,Finance,Specialist,Jessica Green,Michaelbury,Natalie Johnson,472.74
1156,Development,2022-10-09,3,24,External,Incomplete,HR,Analyst,Jennifer Haynes,Carriechester,Jordan Phillips,591.22
2005,Product Training,2023-08-13,3,24,External,Failed,Marketing,Manager,Lisa Young,Fowlerport,Jason Franklin,933.91
1792,Development,2023-10-01,2,16,External,Incomplete,IT,Specialist,Gloria Nguyen,South Jonathanland,Shannon Forbes,945.6
1944,Product Training,2023-06-20,5,40,External,Failed,HR,Engineer,Sarah Chambers,Port Donna,Robert Anderson,673.51
2487,Data Visualization Training,2023-09-22,4,32,External,Failed,IT,Analyst,Zachary Conrad,West Elainetown,Timothy Dixon,213.24
2602,Data Visualization Training,2023-02-06,4,32,Internal,Completed,Marketing,Analyst,Jonathon Johnson,Lake Robinmouth,Justin Ferrell,424.43
2049,Product Training,2022-10-27,5,40,External,Failed,Marketing,Engineer,Christopher Martinez,New Rebeccaberg,Karen Fischer,553.51
2851,Power BI,2022-11-15,2,16,Internal,Passed,Sales,Analyst,Russell Pace,West Lindsey,Mark Miller,324.41
1101,Advanced Presentation Skills,2022-12-13,4,32,Internal,Passed,Marketing,Specialist,Francisco Herman,Salazarstad,Jennifer Odom,587.58
2395,Advanced Presentation Skills,2023-05-31,3,24,Internal,Incomplete,Marketing,Analyst,Mark Perry,Cynthiafurt,Paige Mcdonald,667.64
2310,Leadership Development,2022-11-03,3,24,External,Passed,Finance,Representative,James Franklin,Jenkinsfort,Brandon Jones,695.88
2155,Email Management,2022-12-23,4,32,Internal,Incomplete,IT,Analyst,Lynn Landry,Raymondport,Karen Henderson,326.72
2346,Leadership Development,2023-02-24,3,24,Internal,Passed,Sales,Engineer,Amanda Gray,New Garrettberg,Amy Stark,704.31
1359,Power BI,2023-05-01,3,24,External,Passed,Marketing,Specialist,Michelle Ball,Port Sharimouth,David Kidd,706.58
1047,Conflict Management,2023-07-26,2,16,Internal,Passed,IT,Analyst,Erin Huang,South Larryhaven,Alexander Ramos,252.65
2912,Project Management,2023-07-23,3,24,External,Incomplete,Marketing,Manager,Ian Waters,Lake Joehaven,April Bowman,842.4
2969,Communication Skills,2023-03-18,3,24,External,Completed,Marketing,Analyst,Kathryn Dyer,South Lucasfurt,Logan Williams,320.89
2498,Leadership Development,2023-07-19,4,32,External,Failed,Sales,Engineer,Brett Jones,Sharpchester,Jimmy Floyd,491.71
1748,Communication Skills,2023-06-25,4,32,Internal,Incomplete,Finance,Analyst,Christopher Reese,South Phillip,Brenda Mason,256.54
2559,Customer Service,2023-08-27,1,8,External,Passed,IT,Manager,Steven Nelson,Victoriachester,Erika Russell,654.57
1941,"Work,Health & Safety",2022-11-20,2,16,Internal,Passed,IT,Engineer,Timothy Flores,East Meganmouth,Miss Melanie Holt,277.75
2980,Communication Skills,2023-07-27,1,8,External,Failed,Sales,Specialist,Ross Proctor,Osbornchester,Megan Cochran DVM,431.9
1912,Technical Skills,2023-03-01,3,24,Internal,Failed,Sales,Analyst,John Page,East Jamesfort,Scott Russo,138.94
2946,Development,2022-11-17,2,16,Internal,Failed,Finance,Specialist,Joshua Perez,Kelseyview,Donald Allen,735.84
2405,Email Management,2023-09-23,1,8,External,Failed,HR,Manager,John Humphrey,North Juliaport,Gina Hunt,513.88
2983,Power BI,2023-07-25,5,40,External,Passed,IT,Specialist,Sara Thomas,Lisaberg,Scott Walker,850.55
2430,Leadership Development,2022-12-05,2,16,External,Incomplete,HR,Representative,Katherine Carrillo,West Gregory,Frank Berg,619.36
2081,"Work,Health & Safety",2022-12-22,3,24,External,Passed,Sales,Engineer,Amanda Perez,West Sergiobury,Thomas Davis,198.61
2609,Project Management,2023-04-14,1,8,Internal,Incomplete,Operations,Analyst,Rachel Ramsey,Charlesport,Justin Hughes,904.62
1849,Advanced Presentation Skills,2023-07-13,4,32,External,Passed,HR,Analyst,Andrew Buck,New Keithstad,John Davis,736.73
1628,Email Management,2023-09-07,4,32,Internal,Incomplete,HR,Analyst,Joseph Herman,Derekport,Monica Ramsey,465.51
2631,"Work,Health & Safety",2023-02-12,1,8,External,Completed,IT,Manager,Christopher Miller,Deanchester,Lorraine Hooper,459.46
1801,Product Training,2023-04-14,2,16,External,Failed,Marketing,Representative,Belinda Henderson,East Michaelside,Erin Lopez,603.53
1409,Product Training,2023-01-24,4,32,Internal,Incomplete,Marketing,Representative,Ricky Vaughan,Ramosville,Christopher Carpenter,287.5
1603,"Work,Health & Safety",2023-03-10,2,16,Internal,Incomplete,Operations,Representative,Cynthia Rowland,Edwardstown,Amber Randolph,335.0
2856,Conflict Management,2022-10-27,1,8,External,Passed,IT,Manager,Tanya Henderson,North Paulport,Victoria Watkins,546.34
2334,Product Training,2023-04-17,3,24,External,Passed,Finance,Engineer,Sara Hill,Lorifurt,Jessica Tran,789.28
2160,Power BI,2023-09-27,4,32,External,Completed,IT,Manager,Maureen Jones,East Abigail,Mr. Jason Murphy,467.36
2707,Data Visualization Training,2022-12-10,2,16,External,Incomplete,Finance,Specialist,Natalie Vega,New Charlottemouth,Monica Evans,483.2
2000,"Work,Health & Safety",2022-11-07,2,16,External,Failed,HR,Specialist,Sherri Montgomery,Ashleyport,Ashley Miller,276.77
1114,Data Visualization Training,2022-10-02,4,32,External,Completed,HR,Manager,Sydney Ibarra,East Elijahside,Keith Flores,849.03
1666,Technical Skills,2022-12-09,2,16,External,Incomplete,HR,Engineer,Alicia Morris,Norrisburgh,Jodi Martinez,447.88
1300,Data Visualization Training,2022-12-25,4,32,Internal,Incomplete,IT,Engineer,David Swanson,South Amymouth,Judy Henry,559.95
1791,Development,2023-06-19,5,40,External,Completed,HR,Specialist,Joseph Hall,Port Nicole,Richard Koch,812.49
2871,Project Management,2023-07-16,5,40,External,Passed,IT,Representative,Karen Gamble,Jacksonview,Christopher Vargas,315.14
1127,Communication Skills,2023-03-20,2,16,Internal,Failed,IT,Manager,Kyle Miles,North Katherine,Andrew Parks,820.08
2945,Communication Skills,2023-05-20,3,24,Internal,Passed,Operations,Manager,Patrick Cunningham,West Julian,Justin Daniel,378.46
1095,Customer Service,2022-11-26,3,24,External,Completed,Marketing,Manager,Jon Lewis,Douglasfurt,Natalie Koch,207.58
2355,Communication Skills,2023-05-01,2,16,Internal,Completed,Sales,Manager,Nathan Lee,Cartermouth,Shane Odonnell,389.39
1920,Power BI,2022-11-12,3,24,External,Passed,Sales,Analyst,Alyssa Fletcher,Ericfurt,Lisa Jones,353.13
1543,Leadership Development,2023-01-20,2,16,External,Passed,Marketing,Engineer,Christina Mason,Katiestad,Maria Moyer,359.73
2601,Advanced Presentation Skills,2022-10-24,2,16,Internal,Completed,HR,Specialist,Joshua Williams,Lake Rubenfurt,Shannon Meyer,840.73
2883,Product Training,2023-06-30,3,24,Internal,Incomplete,HR,Representative,Laura Anthony,Robertbury,Randy Martin,673.82
1175,Technical Skills,2022-11-17,1,8,External,Passed,IT,Analyst,Mark Hall,Hughesmouth,Alicia Rogers,418.69
1134,Leadership Development,2023-04-21,1,8,External,Completed,Marketing,Specialist,Mr. Jason Welch,West Bethany,Jason Shah,114.59
1282,Technical Skills,2022-10-25,3,24,Internal,Failed,HR,Engineer,Danielle Smith,Daisyfurt,Christie Diaz,427.41
2445,Email Management,2023-04-24,5,40,External,Passed,Sales,Manager,Michael Alexander,West Adam,William Riddle,809.41
1353,Advanced Presentation Skills,2023-01-08,5,40,Internal,Failed,Operations,Representative,Shelby Holt,Michaelchester,Eric Perez,620.81
2539,Power BI,2023-03-18,1,8,External,Completed,HR,Analyst,Adam Miller,North Trevor,Taylor Williams,591.17
2993,"Work,Health & Safety",2023-01-30,4,32,External,Failed,Sales,Engineer,Seth Martinez,Port Emmachester,Angela Stone,295.33
2253,Project Management,2023-03-14,1,8,Internal,Incomplete,Marketing,Specialist,Patricia Williams,West Tiffanyland,Maria Parker,185.87
1070,Product Training,2023-07-07,1,8,External,Failed,IT,Representative,Alexander Madden,North Michelle,Heather Morgan,414.73
1258,Customer Service,2023-04-29,1,8,Internal,Completed,IT,Representative,Ashley Walters,Allenmouth,Laura Townsend,817.42
2731,Conflict Management,2022-10-10,1,8,External,Incomplete,Operations,Representative,Jaime Evans,East Wanda,Donald Fowler,546.87
1942,Data Visualization Training,2023-03-19,1,8,Internal,Completed,HR,Engineer,Kimberly Meyer,Jacquelinemouth,Donald Hartman,393.65
1258,Technical Skills,2022-12-18,4,32,External,Completed,Operations,Engineer,Richard Lucas,West Ashley,Mary Fletcher,775.54
1825,Advanced Presentation Skills,2023-01-07,5,40,External,Passed,Operations,Analyst,Christopher Ward,Alanhaven,Julia Collins,733.53
1238,Data Visualization Training,2022-10-12,1,8,External,Incomplete,Finance,Analyst,Amanda Davis,New Kristinabury,Maurice Mcdonald,768.22
1366,Customer Service,2023-06-20,5,40,External,Passed,Operations,Engineer,Jennifer Phillips,West Kimberlyland,Holly Davis,337.89
2954,"Work,Health & Safety",2022-12-14,5,40,Internal,Incomplete,Sales,Specialist,Julie Rogers,West Jennifer,Elizabeth Lindsey,956.18
1668,"Work,Health & Safety",2023-04-20,3,24,External,Failed,Operations,Engineer,Aaron Weaver,Juarezberg,Destiny White,330.96
2841,Power BI,2022-12-21,3,24,External,Failed,Marketing,Manager,Stanley Marks,Patrickside,Terri King,208.98
2023,Conflict Management,2023-09-26,2,16,Internal,Failed,IT,Representative,Kaitlin Simon,East Spencertown,Tiffany Clayton,485.59
2033,Customer Service,2023-03-22,3,24,External,Passed,IT,Specialist,Ashley Lee,Lake Jenniferside,Karen Oconnor,131.09
1149,Development,2023-05-05,2,16,External,Passed,HR,Manager,Sherry Bell,Patricialand,Spencer Young,287.01
2001,Leadership Development,2023-09-11,1,8,Internal,Completed,HR,Manager,Susan Hall,North Angela,Danielle Black,680.47
1032,Customer Service,2022-12-12,4,32,External,Passed,Finance,Specialist,Rebecca Barr,Perrybury,Dominique Freeman,194.01
1070,Technical Skills,2023-01-01,5,40,External,Completed,Finance,Engineer,Felicia Orr,West Ryan,Austin Crawford,827.13
2114,Power BI,2022-11-09,5,40,Internal,Passed,Finance,Manager,Travis Castro,Port Isaiahton,Julia Mcgrath,680.1
2472,Advanced Presentation Skills,2023-05-07,4,32,Internal,Completed,Finance,Specialist,Kyle Miller,East Debbieside,Luis Contreras,611.61
2216,Advanced Presentation Skills,2022-12-13,1,8,External,Completed,Finance,Manager,John Walter,South Cameronborough,Lisa Sawyer,191.3
1271,Development,2023-07-28,3,24,External,Incomplete,HR,Engineer,Ms. Vicki Montoya,South Madelineport,Andrew Erickson,789.15
1699,Power BI,2023-06-08,4,32,Internal,Incomplete,Sales,Engineer,Dylan Knight,Natalieton,Daniel Fisher,730.2
1917,Customer Service,2023-09-07,3,24,Internal,Incomplete,IT,Engineer,Jason King,Riceborough,Tina Moore,344.47
1791,"Work,Health & Safety",2023-03-28,1,8,Internal,Failed,HR,Manager,Andrew Mccarty,Floresview,Kevin Doyle,543.43
1091,"Work,Health & Safety",2023-06-01,3,24,External,Completed,IT,Analyst,Rebecca Wilkins,North Robertmouth,Colin Clark,372.67
1403,Power BI,2023-06-26,3,24,Internal,Incomplete,IT,Representative,Brittany Valencia,Mccoyberg,Kathryn Hernandez,244.91
2914,Communication Skills,2023-01-09,1,8,Internal,Incomplete,Marketing,Representative,Stacy Moore,South Christine,Erik Navarro,138.36
1812,Leadership Development,2023-06-28,3,24,External,Passed,Sales,Analyst,Kathy Vazquez,North Benjaminmouth,Jeremiah Hubbard,822.41
1702,Data Visualization Training,2023-06-06,2,16,Internal,Incomplete,HR,Analyst,Andrew Moore,Brandontown,Meredith Gonzales,242.8
1932,Development,2022-11-30,4,32,Internal,Completed,HR,Specialist,Gabriel Robinson,Drakeland,Leroy Williams,321.81
1551,Customer Service,2022-11-16,3,24,External,Incomplete,Finance,Engineer,Jasmine Meyers,Sharontown,Danielle Hammond,404.83
2632,Customer Service,2023-02-13,4,32,External,Passed,Marketing,Engineer,David Anderson MD,Karifurt,Michael Martin,116.74
1741,Power BI,2023-07-11,2,16,Internal,Incomplete,Sales,Specialist,Pam Mcdowell,Wangland,Kayla Holmes,134.68
1392,Product Training,2023-02-17,3,24,External,Completed,HR,Manager,Brianna Ashley,South Oscarburgh,Jose Carrillo,890.14
1465,Product Training,2023-01-30,3,24,External,Failed,Marketing,Engineer,John Williams,East Stephentown,Julia Lang,230.64
2056,Power BI,2023-05-06,1,8,Internal,Passed,IT,Analyst,Eric Santiago,Millsville,Benjamin Mills,498.6
1132,Customer Service,2023-09-05,5,40,Internal,Completed,Finance,Engineer,Sarah Brown,Roberthaven,Eric Cannon,615.71
1438,Data Visualization Training,2022-11-22,5,40,Internal,Passed,Marketing,Analyst,Heather Burns,Solisview,Amanda Collins,304.49
2173,Project Management,2022-12-02,4,32,Internal,Incomplete,IT,Manager,Margaret Watkins,Port Samantha,Betty Avery,770.54
1216,Customer Service,2023-09-22,3,24,Internal,Incomplete,HR,Analyst,Bruce Chase,Wilsonville,Jesse Singh,533.33
1831,Conflict Management,2023-09-20,1,8,Internal,Incomplete,Sales,Engineer,Allison Garza,Carrtown,Nicole Fleming,262.42
2497,Power BI,2023-06-17,3,24,Internal,Incomplete,IT,Representative,Howard Porter,South Deanna,Dr. John Bentley PhD,857.28
2449,Product Training,2022-11-09,2,16,External,Passed,Operations,Manager,Allison Ashley,North Lisa,Janet Bass,854.35
1459,Technical Skills,2023-01-14,1,8,External,Incomplete,Finance,Specialist,Jonathan Huber,Port Tylerstad,Melissa Smith,792.19
2062,Power BI,2023-01-15,4,32,External,Incomplete,Finance,Engineer,Christine Fuller,Lake Samantha,Alyssa Moore,335.93
1225,Data Visualization Training,2023-05-09,2,16,Internal,Failed,Sales,Engineer,Jessica Abbott,Perezmouth,Jenna Anderson,307.86
1114,Data Visualization Training,2022-12-13,2,16,Internal,Failed,Finance,Analyst,April Stephenson,South Kevin,Judy Ortiz,645.24
2092,Data Visualization Training,2023-08-23,1,8,External,Completed,IT,Representative,Brandon Joseph,Anthonystad,Heather Marshall,445.96
2081,Customer Service,2023-04-25,4,32,External,Failed,HR,Specialist,Steven Kelley,East Raymond,Amy Ingram,748.48
1956,Customer Service,2022-11-22,4,32,External,Failed,IT,Analyst,Jonathan Cowan,Reyeshaven,Christopher Mclaughlin,809.09
1718,Product Training,2023-09-03,3,24,External,Completed,Finance,Specialist,John Hodges,North Elizabeth,Briana Kline,947.5
